session,position,pair_id,player_prediction,player_correct,player_close_call,response_time_ms,legacy_primary_robot_prediction,legacy_primary_robot_correct,gemini_prediction,gemini_correct,gemini_close_call,gpt56_prediction,gpt56_correct,gpt56_close_call,qwen_max_prediction,qwen_max_correct,qwen_max_close_call,claude_prediction,claude_correct,claude_close_call,qwen_flash_prediction,qwen_flash_correct,qwen_flash_close_call,deepseek_prediction,deepseek_correct,deepseek_close_call
S047,14,167,Y,1,0,8785,Y,1,Y,1,1,Y,1,0,X,0,0,Y,1,1,Y,1,0,Y,1,1
S047,15,573,X,0,0,15512,Y,1,Y,1,0,Y,1,0,X,0,0,Y,1,1,Y,1,0,X,0,0
S047,16,404,Y,0,0,13921,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S047,17,295,Y,1,0,6499,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S047,18,750,Y,0,0,13840,Y,0,Y,0,1,Y,0,1,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S047,19,547,Y,0,0,12720,Y,0,Y,0,1,Y,0,1,Y,0,0,Y,0,1,X,1,0,Y,0,0
S047,20,659,Y,1,0,11674,Y,1,Y,1,0,Y,1,1,Y,1,0,Y,1,1,Y,1,0,X,0,1
S048,1,87,Y,1,0,20019,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S048,2,401,Y,0,0,5665,Y,0,Y,0,0,X,1,1,Y,0,0,Y,0,0,Y,0,0,Y,0,0
S048,3,948,Y,1,0,19975,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S048,4,24,Y,1,0,8517,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S048,5,597,X,0,0,7349,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S048,6,1070,Y,1,0,8573,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S048,7,280,X,1,0,6536,X,1,X,1,0,X,1,0,Y,0,0,X,1,1,X,1,0,Y,0,1
S048,8,311,X,0,0,7019,X,0,X,0,0,X,0,0,X,0,0,X,0,0,X,0,0,X,0,0
S048,9,974,Y,0,0,6533,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S048,10,932,X,0,0,3561,Y,1,Y,1,0,Y,1,0,Y,1,1,Y,1,1,X,0,0,X,0,1
S048,11,822,Y,1,0,8769,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,X,0,1,Y,1,1
S048,12,1110,Y,1,0,16782,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S048,13,1090,Y,1,0,7497,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S048,14,270,X,0,0,6955,X,0,X,0,1,X,0,0,X,0,1,X,0,1,X,0,0,X,0,0
S048,15,406,X,0,0,5576,X,0,X,0,0,X,0,0,X,0,1,X,0,1,Y,1,0,X,0,0
S048,16,542,Y,1,0,8567,X,0,X,0,0,Y,1,1,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S048,17,793,X,1,0,7642,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S048,18,1044,Y,0,0,9171,Y,0,Y,0,0,Y,0,0,Y,0,0,X,1,1,X,1,0,Y,0,1
S048,19,697,X,1,0,14769,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S048,20,777,X,1,0,3372,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S049,1,65,Y,0,0,34254,X,1,X,1,1,X,1,0,X,1,0,Y,0,1,Y,0,0,X,1,1
S049,2,6,X,1,0,24967,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,Y,0,1
S049,3,823,Y,1,0,13588,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,X,0,1
S049,4,1033,Y,1,0,22548,Y,1,Y,1,0,Y,1,1,Y,1,0,Y,1,1,Y,1,0,X,0,1
S049,5,980,X,1,0,14349,Y,0,Y,0,1,X,1,1,X,1,0,Y,0,1,X,1,1,Y,0,1
S049,6,885,X,1,0,10922,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S049,7,548,X,0,0,9492,Y,1,Y,1,1,X,0,0,X,0,0,X,0,1,X,0,0,X,0,1
S049,8,1010,X,1,0,14684,X,1,X,1,1,Y,0,0,Y,0,1,Y,0,1,Y,0,0,X,1,1
S049,9,316,X,1,0,6512,Y,0,Y,0,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0
S049,10,67,X,1,0,19635,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,0
S049,11,1049,Y,0,0,15900,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S049,12,375,Y,1,0,8031,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S049,13,542,Y,1,0,16897,X,0,X,0,0,Y,1,1,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S049,14,92,Y,1,0,24753,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,X,0,0
S049,15,877,X,1,0,7199,X,1,X,1,0,X,1,0,X,1,0,X,1,0,Y,0,0,Y,0,1
S049,16,119,Y,0,0,8885,X,1,X,1,1,Y,0,0,X,1,0,X,1,1,X,1,0,Y,0,0
S049,17,998,X,1,0,10882,X,1,X,1,0,X,1,0,X,1,0,X,1,0,Y,0,0,X,1,1
S049,18,971,X,1,0,12280,X,1,X,1,1,X,1,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S049,19,655,X,0,0,9084,X,0,X,0,1,X,0,0,X,0,0,Y,1,1,Y,1,0,Y,1,1
S049,20,798,X,0,0,8557,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S050,1,914,X,0,0,14421,X,0,X,0,0,X,0,0,Y,1,0,Y,1,1,X,0,0,Y,1,1
S050,2,888,X,0,0,16112,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,X,0,1
S050,3,576,X,1,0,13308,Y,0,Y,0,0,X,1,1,X,1,1,X,1,1,X,1,0,X,1,1
S050,4,590,Y,0,0,9429,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S050,5,128,X,1,0,55211,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,0
S050,6,496,X,1,0,12821,X,1,X,1,1,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S050,7,1126,Y,0,0,18567,X,1,X,1,1,X,1,0,Y,0,1,X,1,1,Y,0,0,X,1,1
S050,8,1124,Y,1,0,21275,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S050,9,430,X,1,0,11897,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S050,10,346,X,1,0,6486,X,1,X,1,0,X,1,0,X,1,0,X,1,1,Y,0,0,X,1,0
S050,11,135,X,0,0,24090,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S050,12,943,X,1,0,14801,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,Y,0,1
S050,13,189,X,0,0,31790,X,0,X,0,0,X,0,0,Y,1,0,X,0,1,Y,1,0,Y,1,0
S050,14,471,Y,0,1,20680,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,Y,0,0
S050,15,240,X,1,0,12273,Y,0,Y,0,0,Y,0,1,X,1,1,Y,0,1,X,1,0,X,1,0
S050,16,732,Y,1,0,13814,Y,1,Y,1,0,Y,1,1,Y,1,0,Y,1,1,Y,1,0,X,0,1
S050,17,214,Y,0,1,19934,X,1,X,1,1,X,1,1,Y,0,0,Y,0,1,Y,0,0,Y,0,0
S050,18,765,Y,0,0,17984,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,1,X,1,1
S050,19,1085,Y,1,1,19883,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S050,20,367,X,0,0,18212,Y,1,Y,1,0,Y,1,0,Y,1,0,X,0,1,X,0,0,Y,1,1
S051,1,735,X,1,0,12466,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S051,2,718,Y,1,0,10288,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S051,3,359,Y,0,0,8557,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,0
S051,4,705,Y,1,0,4500,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S051,5,203,X,0,0,7476,Y,1,Y,1,0,Y,1,0,Y,1,1,Y,1,0,X,0,1,Y,1,0
S051,6,1021,X,1,0,6654,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S051,7,699,Y,1,0,2916,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S051,8,1017,X,1,0,6781,X,1,X,1,0,X,1,1,X,1,0,X,1,1,X,1,0,X,1,1
S051,9,1057,X,1,0,5859,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S051,10,486,Y,0,0,5291,X,1,X,1,0,X,1,0,X,1,0,X,1,1,Y,0,0,X,1,0
S051,11,261,Y,1,0,4187,Y,1,Y,1,0,X,0,0,Y,1,0,X,0,1,X,0,0,X,0,0
S051,12,1063,X,1,0,4728,X,1,X,1,0,X,1,1,X,1,1,Y,0,1,X,1,0,X,1,1
S051,13,8,X,1,0,4291,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0
S051,14,994,Y,0,1,8040,X,1,X,1,1,Y,0,0,Y,0,0,Y,0,1,Y,0,0,X,1,1
S051,15,1041,Y,1,0,10444,X,0,X,0,1,X,0,1,X,0,1,X,0,1,X,0,1,X,0,1
S051,16,603,Y,0,0,2910,Y,0,Y,0,1,X,1,0,Y,0,0,Y,0,1,X,1,0,Y,0,1
S051,17,1019,X,1,0,3201,X,1,X,1,0,X,1,0,Y,0,0,X,1,1,X,1,0,Y,0,1
S051,18,868,X,1,0,2033,X,1,X,1,1,X,1,0,X,1,0,X,1,1,X,1,0,Y,0,1
S051,19,1095,X,1,0,5080,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S051,20,719,Y,0,0,2500,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,Y,0,1
S052,1,860,Y,0,0,19307,X,1,X,1,1,X,1,1,X,1,0,X,1,1,Y,0,1,X,1,1
S052,2,577,X,1,0,24296,Y,0,Y,0,1,Y,0,1,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S052,3,571,Y,0,0,19997,X,1,X,1,0,X,1,1,Y,0,0,X,1,1,Y,0,0,Y,0,1
S052,4,647,X,0,0,12868,Y,1,Y,1,1,Y,1,1,Y,1,1,Y,1,1,Y,1,0,X,0,1
S052,5,725,X,0,0,20375,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S052,6,506,Y,1,0,20130,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S052,7,727,Y,1,0,20152,Y,1,Y,1,1,X,0,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S052,8,545,X,0,0,20442,X,0,X,0,0,X,0,0,X,0,0,X,0,1,X,0,0,X,0,0
S052,9,643,Y,0,0,15406,X,1,X,1,1,X,1,1,X,1,0,X,1,1,X,1,0,X,1,1
S052,10,1084,X,0,0,12315,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S052,11,568,X,0,0,14480,X,0,X,0,0,X,0,0,X,0,0,X,0,0,X,0,0,X,0,1
S052,12,689,X,0,0,12999,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S052,13,209,Y,0,0,16518,Y,0,Y,0,0,X,1,0,X,1,0,Y,0,1,Y,0,1,Y,0,0
S052,14,472,X,0,0,35705,Y,1,Y,1,0,Y,1,0,X,0,0,X,0,1,Y,1,0,Y,1,0
S052,15,351,X,1,0,16027,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,0,Y,0,0,Y,0,0
S052,16,383,X,1,0,9795,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S052,17,66,X,1,0,14465,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0
S052,18,1126,X,1,0,13267,X,1,X,1,1,X,1,0,Y,0,1,X,1,1,Y,0,0,X,1,1
S052,19,59,X,1,0,25823,X,1,X,1,0,X,1,0,X,1,0,X,1,1,Y,0,0,Y,0,1
S052,20,1068,Y,1,0,23519,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,X,0,1
S053,1,847,X,1,0,11864,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S053,2,619,X,1,0,9001,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S053,3,477,Y,0,0,12704,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,Y,0,1
S053,4,556,X,0,0,19893,Y,1,Y,1,0,Y,1,0,X,0,0,X,0,1,Y,1,0,Y,1,1
S053,5,290,Y,0,0,9850,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0
S053,6,539,X,0,0,8844,Y,1,Y,1,0,Y,1,0,X,0,0,X,0,1,X,0,0,X,0,0
S053,7,792,Y,1,0,15514,X,0,X,0,0,X,0,0,X,0,0,X,0,1,X,0,0,X,0,1
S053,8,43,X,0,0,8299,Y,1,Y,1,1,Y,1,1,Y,1,1,X,0,1,Y,1,1,X,0,1
S053,9,110,X,0,0,5479,X,0,X,0,1,Y,1,1,Y,1,0,X,0,1,X,0,0,X,0,1
S053,10,276,X,1,0,12817,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0
S053,11,681,Y,0,0,13506,Y,0,Y,0,0,X,1,0,X,1,0,X,1,1,X,1,0,Y,0,1
S053,12,794,Y,1,0,19734,X,0,X,0,0,X,0,0,X,0,0,Y,1,1,X,0,0,X,0,1
S053,13,327,Y,0,0,23002,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0
S053,14,997,Y,1,0,366234,Y,1,Y,1,1,Y,1,1,Y,1,1,X,0,1,Y,1,1,Y,1,1
S053,15,648,X,1,0,12469,X,1,X,1,1,X,1,0,X,1,0,X,1,1,X,1,0,Y,0,1
S053,16,1120,X,0,0,11168,X,0,X,0,0,X,0,0,X,0,0,X,0,1,X,0,0,X,0,1
S053,17,204,X,1,0,12304,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,0,Y,0,0,Y,0,0
S053,18,1128,X,0,0,10407,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S053,19,820,Y,1,0,105073,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S053,20,403,X,1,0,23414,X,1,X,1,0,X,1,0,Y,0,0,X,1,1,Y,0,0,X,1,0
S054,1,189,Y,1,0,12937,X,0,X,0,0,X,0,0,Y,1,0,X,0,1,Y,1,0,Y,1,0
S054,2,1088,Y,1,0,8689,Y,1,Y,1,0,Y,1,0,X,0,1,Y,1,1,X,0,0,X,0,1
S054,3,281,Y,0,0,9930,Y,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1,Y,0,0,X,1,1
S054,4,515,X,0,0,5635,X,0,X,0,1,X,0,0,X,0,0,Y,1,1,X,0,0,Y,1,0
S054,5,748,X,0,0,4781,X,0,X,0,1,X,0,1,X,0,1,X,0,1,X,0,0,X,0,1
S054,6,980,Y,0,0,3483,Y,0,Y,0,1,X,1,1,X,1,0,Y,0,1,X,1,1,Y,0,1
S054,7,547,X,1,0,2206,Y,0,Y,0,1,Y,0,1,Y,0,0,Y,0,1,X,1,0,Y,0,0
S054,8,934,Y,1,0,6070,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S054,9,698,X,0,0,3546,Y,1,Y,1,1,Y,1,0,Y,1,0,X,0,1,X,0,0,Y,1,1
S054,10,971,Y,0,0,4559,X,1,X,1,1,X,1,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S054,11,893,X,1,0,3857,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S054,12,682,X,0,0,3389,Y,1,Y,1,0,Y,1,0,Y,1,1,Y,1,1,X,0,0,X,0,1
S054,13,74,X,0,0,4673,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S054,14,545,X,0,0,2239,X,0,X,0,0,X,0,0,X,0,0,X,0,1,X,0,0,X,0,0
S054,15,1050,Y,1,0,3575,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S054,16,1058,Y,1,0,3405,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S054,17,335,Y,1,0,5960,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S054,18,227,Y,0,0,3533,X,1,X,1,0,X,1,0,X,1,0,Y,0,1,Y,0,0,X,1,1
S054,19,186,Y,0,0,3537,Y,0,Y,0,1,Y,0,1,X,1,0,X,1,0,X,1,0,X,1,0
S054,20,391,X,0,0,3925,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S055,1,227,Y,0,0,7517,X,1,X,1,0,X,1,0,X,1,0,Y,0,1,Y,0,0,X,1,1
S055,2,306,X,0,0,4270,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,X,0,0,X,0,1
S055,3,1021,X,1,0,4269,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S055,4,481,X,1,0,7489,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S055,5,553,Y,1,0,2553,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S055,6,285,Y,0,0,32238,X,1,X,1,0,Y,0,1,Y,0,1,Y,0,1,X,1,0,Y,0,0
S055,7,834,Y,0,0,8565,Y,0,Y,0,1,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S055,8,411,Y,1,0,2328,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S055,9,369,X,1,0,2002,X,1,X,1,1,X,1,1,Y,0,0,Y,0,1,Y,0,0,Y,0,0
S055,10,426,X,1,0,3464,Y,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1,X,1,0,Y,0,1
S055,11,878,X,1,0,2390,X,1,X,1,0,X,1,0,X,1,0,X,1,0,Y,0,0,X,1,1
S055,12,404,Y,0,0,2253,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S055,13,102,X,0,0,5339,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S055,14,770,Y,0,0,2045,X,1,X,1,1,Y,0,0,X,1,0,Y,0,1,Y,0,0,Y,0,1
S055,15,339,X,0,0,1740,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,X,0,0
S055,16,351,Y,0,0,5656,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,0,Y,0,0,Y,0,0
S055,17,516,X,0,0,3025,Y,1,Y,1,1,Y,1,0,X,0,1,X,0,1,Y,1,1,X,0,0
S055,18,948,Y,1,0,1558,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S055,19,921,X,1,0,2093,X,1,X,1,1,X,1,0,X,1,0,X,1,1,Y,0,0,X,1,1
S055,20,532,X,1,0,3935,X,1,X,1,1,X,1,0,X,1,1,X,1,1,X,1,0,X,1,1
S056,1,432,Y,1,0,18418,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S056,2,489,Y,0,0,50403,X,1,X,1,1,X,1,0,X,1,1,X,1,1,X,1,0,X,1,0
S056,3,429,X,0,0,34131,Y,1,Y,1,1,Y,1,0,X,0,0,Y,1,0,Y,1,0,X,0,1
S056,4,41,X,0,0,6739,X,0,X,0,1,X,0,0,X,0,0,X,0,0,X,0,0,X,0,0
S056,5,17,X,0,0,6109,Y,1,Y,1,1,Y,1,1,X,0,1,X,0,1,X,0,0,X,0,0
S056,6,218,Y,0,0,9650,X,1,X,1,0,X,1,0,X,1,0,X,1,1,Y,0,0,X,1,1
S056,7,94,Y,1,0,18041,Y,1,Y,1,0,Y,1,0,Y,1,1,Y,1,1,Y,1,0,X,0,0
S056,8,1045,X,1,0,9062,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,X,1,1
S056,9,216,X,1,0,6922,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0
S056,10,320,X,1,0,7215,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0
S056,11,503,X,0,0,7787,X,0,X,0,1,Y,1,1,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S056,12,1041,X,0,0,9899,X,0,X,0,1,X,0,1,X,0,1,X,0,1,X,0,1,X,0,1
S056,13,889,Y,0,0,14193,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S056,14,985,X,1,0,16966,Y,0,Y,0,0,Y,0,0,Y,0,1,Y,0,1,Y,0,1,Y,0,1
S056,15,892,Y,1,0,10000,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S056,16,887,Y,1,0,10391,Y,1,Y,1,1,Y,1,0,Y,1,0,Y,1,1,Y,1,1,X,0,1
S056,17,824,X,1,0,17303,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S056,18,508,X,0,0,12903,Y,1,Y,1,1,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S056,19,1086,X,1,0,9990,X,1,X,1,0,X,1,0,X,1,1,X,1,1,X,1,0,X,1,1
S056,20,284,X,1,0,15767,Y,0,Y,0,1,X,1,1,X,1,1,Y,0,1,Y,0,1,Y,0,1
S057,1,1022,Y,0,0,23874,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S057,2,413,X,1,0,16650,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S057,3,948,Y,1,0,18221,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S057,4,46,Y,0,0,15790,X,1,X,1,0,X,1,0,X,1,0,X,1,0,Y,0,0,X,1,0
S057,5,287,Y,0,0,13421,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S057,6,45,X,1,0,19288,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S057,7,1117,Y,0,0,15525,X,1,X,1,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,X,1,1
S057,8,1114,X,1,0,13837,X,1,X,1,0,X,1,0,X,1,0,X,1,1,Y,0,0,X,1,1
S057,9,709,Y,1,0,12998,X,0,X,0,0,X,0,0,X,0,0,X,0,1,X,0,0,X,0,1
S057,10,778,X,1,0,14798,X,1,X,1,0,X,1,1,X,1,0,Y,0,1,X,1,0,Y,0,1
S057,11,196,X,1,0,7707,X,1,X,1,1,X,1,0,X,1,0,X,1,1,Y,0,0,X,1,0
S057,12,52,Y,0,0,8584,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,0
S057,13,776,X,1,0,12705,X,1,X,1,0,X,1,1,Y,0,0,X,1,1,X,1,0,Y,0,1
S057,14,84,X,1,0,14724,X,1,X,1,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,0
S057,15,75,X,0,0,7807,Y,1,Y,1,0,Y,1,0,X,0,0,X,0,1,X,0,1,Y,1,0
S057,16,1034,X,0,0,12464,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S057,17,909,X,0,0,9233,Y,1,Y,1,1,Y,1,0,X,0,0,Y,1,1,X,0,0,X,0,1
S057,18,852,Y,0,0,13108,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S057,19,286,X,0,0,11101,X,0,X,0,0,X,0,0,X,0,0,X,0,1,X,0,0,X,0,0
S057,20,223,X,1,0,11376,X,1,X,1,1,Y,0,1,Y,0,0,X,1,1,Y,0,0,X,1,0
S058,1,402,X,0,0,22786,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S058,2,715,X,1,0,23468,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S058,3,939,Y,0,0,15633,X,1,X,1,0,X,1,0,X,1,0,X,1,1,Y,0,0,X,1,1
S058,4,981,Y,1,0,19460,X,0,X,0,1,X,0,0,X,0,0,X,0,1,Y,1,0,X,0,1
S058,5,937,X,1,0,9621,Y,0,Y,0,1,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S058,6,513,X,1,0,12290,X,1,X,1,0,X,1,0,X,1,0,Y,0,0,X,1,0,Y,0,0
S058,7,772,X,1,0,19458,X,1,X,1,0,X,1,0,Y,0,0,X,1,1,Y,0,1,Y,0,1
S058,8,204,Y,0,0,26187,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,0,Y,0,0,Y,0,0
S058,9,873,Y,1,0,11673,X,0,X,0,0,Y,1,1,X,0,0,X,0,1,Y,1,0,Y,1,1
S058,10,879,X,1,0,12014,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S058,11,1081,X,1,0,6165,Y,0,Y,0,1,X,1,0,Y,0,0,X,1,0,Y,0,0,X,1,1
S058,12,550,Y,1,0,4489,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S058,13,732,X,0,0,8018,Y,1,Y,1,0,Y,1,1,Y,1,0,Y,1,1,Y,1,0,X,0,1
S058,14,661,Y,0,0,10186,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S058,15,1102,X,0,0,6910,Y,1,Y,1,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S058,16,836,Y,0,0,12276,Y,0,Y,0,1,Y,0,0,Y,0,0,Y,0,1,Y,0,0,X,1,1
S058,17,367,Y,1,0,6222,Y,1,Y,1,0,Y,1,0,Y,1,0,X,0,1,X,0,0,Y,1,1
S058,18,1093,Y,1,0,7821,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S058,19,988,Y,0,0,4654,X,1,X,1,0,X,1,1,X,1,1,X,1,1,X,1,0,Y,0,1
S058,20,455,X,1,0,4752,X,1,X,1,1,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S059,1,334,Y,1,0,41020,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
